ticker,peer_group,peer_count,sample_peers,mapping_status,peer_blocker_type,peer_price_ready,peer_momentum_ready,peer_fundamentals_ready,peer_valuation_ready,peer_trend_comparison_ready,peer_valuation_comparison_ready,peer_dcf_comparison_ready,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,ready_peer_count,peer_missing_price_tickers,peer_missing_momentum_tickers,peer_missing_fundamentals_tickers,peer_missing_valuation_tickers,peer_ready,missing_peer_reason,next_peer_action,updated_at
AEI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AEI in data/imports/peers.csv.,2026-05-28T04:08:59.154647+00:00
AEIS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AEIS in data/imports/peers.csv.,2026-05-28T04:08:59.154862+00:00
AEMD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AEMD in data/imports/peers.csv.,2026-05-28T04:08:59.155077+00:00
AENT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AENT in data/imports/peers.csv.,2026-05-28T04:08:59.155295+00:00
AEP,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AEP in data/imports/peers.csv.,2026-05-28T04:08:59.155514+00:00
AERT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AERT in data/imports/peers.csv.,2026-05-28T04:08:59.155730+00:00
AES,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AES in data/imports/peers.csv.,2026-05-28T04:08:59.155948+00:00
AEVA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AEVA in data/imports/peers.csv.,2026-05-28T04:08:59.156163+00:00
AEYE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AEYE in data/imports/peers.csv.,2026-05-28T04:08:59.156380+00:00
AFBI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFBI in data/imports/peers.csv.,2026-05-28T04:08:59.156603+00:00
AFCG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFCG in data/imports/peers.csv.,2026-05-28T04:08:59.156823+00:00
AFJK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFJK in data/imports/peers.csv.,2026-05-28T04:08:59.157042+00:00
AFL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFL in data/imports/peers.csv.,2026-05-28T04:08:59.157260+00:00
AFRI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFRI in data/imports/peers.csv.,2026-05-28T04:08:59.157482+00:00
AFRM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFRM in data/imports/peers.csv.,2026-05-28T04:08:59.157703+00:00
AFYA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AFYA in data/imports/peers.csv.,2026-05-28T04:08:59.157929+00:00
AGAE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGAE in data/imports/peers.csv.,2026-05-28T04:08:59.158147+00:00
AGCC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGCC in data/imports/peers.csv.,2026-05-28T04:08:59.158364+00:00
AGEN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGEN in data/imports/peers.csv.,2026-05-28T04:08:59.158573+00:00
AGIO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGIO in data/imports/peers.csv.,2026-05-28T04:08:59.158787+00:00
AGMB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGMB in data/imports/peers.csv.,2026-05-28T04:08:59.159003+00:00
AGMH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGMH in data/imports/peers.csv.,2026-05-28T04:08:59.159218+00:00
AGNC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGNC in data/imports/peers.csv.,2026-05-28T04:08:59.159435+00:00
AGNT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGNT in data/imports/peers.csv.,2026-05-28T04:08:59.159651+00:00
AGPU,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGPU in data/imports/peers.csv.,2026-05-28T04:08:59.159864+00:00
AGRZ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGRZ in data/imports/peers.csv.,2026-05-28T04:08:59.160083+00:00
AGYS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AGYS in data/imports/peers.csv.,2026-05-28T04:08:59.160314+00:00
AHCO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AHCO in data/imports/peers.csv.,2026-05-28T04:08:59.160548+00:00
AHMA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AHMA in data/imports/peers.csv.,2026-05-28T04:08:59.160775+00:00
AIAI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIAI in data/imports/peers.csv.,2026-05-28T04:08:59.161039+00:00
AIDX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIDX in data/imports/peers.csv.,2026-05-28T04:08:59.161345+00:00
AIFC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIFC in data/imports/peers.csv.,2026-05-28T04:08:59.161587+00:00
AIFF,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIFF in data/imports/peers.csv.,2026-05-28T04:08:59.161820+00:00
AIFU,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIFU in data/imports/peers.csv.,2026-05-28T04:08:59.162048+00:00
AIG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIG in data/imports/peers.csv.,2026-05-28T04:08:59.162268+00:00
AIHS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIHS in data/imports/peers.csv.,2026-05-28T04:08:59.162493+00:00
AIIO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIIO in data/imports/peers.csv.,2026-05-28T04:08:59.162732+00:00
AIIR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIIR in data/imports/peers.csv.,2026-05-28T04:08:59.162951+00:00
AIMD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIMD in data/imports/peers.csv.,2026-05-28T04:08:59.163167+00:00
AIOS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIOS in data/imports/peers.csv.,2026-05-28T04:08:59.163383+00:00
AIOT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIOT in data/imports/peers.csv.,2026-05-28T04:08:59.163603+00:00
AIP,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIP in data/imports/peers.csv.,2026-05-28T04:08:59.163828+00:00
AIRE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIRE in data/imports/peers.csv.,2026-05-28T04:08:59.164048+00:00
AIRG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIRG in data/imports/peers.csv.,2026-05-28T04:08:59.164266+00:00
AIRJ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIRJ in data/imports/peers.csv.,2026-05-28T04:08:59.164487+00:00
AIRO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIRO in data/imports/peers.csv.,2026-05-28T04:08:59.164705+00:00
AIRS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIRS in data/imports/peers.csv.,2026-05-28T04:08:59.164922+00:00
AIRT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIRT in data/imports/peers.csv.,2026-05-28T04:08:59.165142+00:00
AISP,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AISP in data/imports/peers.csv.,2026-05-28T04:08:59.165362+00:00
AIXC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIXC in data/imports/peers.csv.,2026-05-28T04:08:59.165582+00:00
AIZ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AIZ in data/imports/peers.csv.,2026-05-28T04:08:59.165804+00:00
AJG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AJG in data/imports/peers.csv.,2026-05-28T04:08:59.166023+00:00
AKAM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AKAM in data/imports/peers.csv.,2026-05-28T04:08:59.166243+00:00
AKAN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AKAN in data/imports/peers.csv.,2026-05-28T04:08:59.166460+00:00
AKBA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AKBA in data/imports/peers.csv.,2026-05-28T04:08:59.166679+00:00
AKTS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for AKTS in data/imports/peers.csv.,2026-05-28T04:08:59.166902+00:00
ALAB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALAB in data/imports/peers.csv.,2026-05-28T04:08:59.167126+00:00
ALB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALB in data/imports/peers.csv.,2026-05-28T04:08:59.167350+00:00
ALBT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALBT in data/imports/peers.csv.,2026-05-28T04:08:59.167573+00:00
ALCO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALCO in data/imports/peers.csv.,2026-05-28T04:08:59.167801+00:00
ALDF,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALDF in data/imports/peers.csv.,2026-05-28T04:08:59.168025+00:00
ALDX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALDX in data/imports/peers.csv.,2026-05-28T04:08:59.168250+00:00
ALEC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALEC in data/imports/peers.csv.,2026-05-28T04:08:59.168600+00:00
ALF,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALF in data/imports/peers.csv.,2026-05-28T04:08:59.168933+00:00
ALGM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALGM in data/imports/peers.csv.,2026-05-28T04:08:59.169200+00:00
ALGN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALGN in data/imports/peers.csv.,2026-05-28T04:08:59.169516+00:00
ALGS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALGS in data/imports/peers.csv.,2026-05-28T04:08:59.169780+00:00
ALGT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALGT in data/imports/peers.csv.,2026-05-28T04:08:59.170036+00:00
ALHC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALHC in data/imports/peers.csv.,2026-05-28T04:08:59.170271+00:00
ALIS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALIS in data/imports/peers.csv.,2026-05-28T04:08:59.170505+00:00
ALKS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALKS in data/imports/peers.csv.,2026-05-28T04:08:59.170735+00:00
ALKT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALKT in data/imports/peers.csv.,2026-05-28T04:08:59.170975+00:00
ALL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALL in data/imports/peers.csv.,2026-05-28T04:08:59.171215+00:00
ALLE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALLE in data/imports/peers.csv.,2026-05-28T04:08:59.171914+00:00
ALLO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALLO in data/imports/peers.csv.,2026-05-28T04:08:59.172649+00:00
ALLR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALLR in data/imports/peers.csv.,2026-05-28T04:08:59.172991+00:00
ALLT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALLT in data/imports/peers.csv.,2026-05-28T04:08:59.173256+00:00
ALM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALM in data/imports/peers.csv.,2026-05-28T04:08:59.173506+00:00
ALMR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALMR in data/imports/peers.csv.,2026-05-28T04:08:59.173755+00:00
ALMS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALMS in data/imports/peers.csv.,2026-05-28T04:08:59.174327+00:00
ALMU,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALMU in data/imports/peers.csv.,2026-05-28T04:08:59.174610+00:00
ALNT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALNT in data/imports/peers.csv.,2026-05-28T04:08:59.174856+00:00
ALNY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALNY in data/imports/peers.csv.,2026-05-28T04:08:59.175098+00:00
ALOT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALOT in data/imports/peers.csv.,2026-05-28T04:08:59.175340+00:00
ALOY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALOY in data/imports/peers.csv.,2026-05-28T04:08:59.175590+00:00
ALP,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALP in data/imports/peers.csv.,2026-05-28T04:08:59.175842+00:00
ALPS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALPS in data/imports/peers.csv.,2026-05-28T04:08:59.176079+00:00
ALRM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALRM in data/imports/peers.csv.,2026-05-28T04:08:59.176386+00:00
ALRS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALRS in data/imports/peers.csv.,2026-05-28T04:08:59.176637+00:00
ALT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALT in data/imports/peers.csv.,2026-05-28T04:08:59.177750+00:00
ALTI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ALTI in data/imports/peers.csv.,2026-05-28T04:08:59.178289+00:00
